time (time),v(vdd) (voltage),v(clk) (voltage),v(sig) (voltage),v(en) (voltage),v(rst) (voltage),v(out) (voltage)
9.7124e-08,0.82,0.0,0.82,0.82,0.0,0.03194108
9.7156e-08,0.82,0.0,0.82,0.82,0.0,0.02567345
9.722e-08,0.82,0.0,0.82,0.82,0.0,0.0172595
9.7348e-08,0.82,0.0,0.82,0.82,0.0,0.006966863
9.7604e-08,0.82,0.0,0.82,0.82,0.0,-0.0008877263
9.8116e-08,0.82,0.0,0.82,0.82,0.0,0.000424722
9.862566e-08,0.82,0.0,0.82,0.82,0.0,-0.0001238322
9.960516e-08,0.82,0.0,0.82,0.82,0.0,6.130186e-05
1e-07,0.82,0.0,0.82,0.82,0.0,3.803631e-05
1.0001e-07,0.82,0.082,0.82,0.82,0.0,7.141511e-05
1.0003e-07,0.82,0.246,0.82,0.82,0.0,0.0001297534
1.0007e-07,0.82,0.574,0.82,0.82,0.0,0.0003189307
1.001e-07,0.82,0.82,0.82,0.82,0.0,0.0004576475
1.00108e-07,0.82,0.82,0.82,0.82,0.0,0.000415632
1.00124e-07,0.82,0.82,0.82,0.82,0.0,0.0003471235
1.00156e-07,0.82,0.82,0.82,0.82,0.0,0.0001848361
1.0022e-07,0.82,0.82,0.82,0.82,0.0,-2.050564e-05
1.00348e-07,0.82,0.82,0.82,0.82,0.0,-0.001395009
1.00604e-07,0.82,0.82,0.82,0.82,0.0,0.01079739
1.010854e-07,0.82,0.82,0.82,0.82,0.0,0.6561847
1.01607e-07,0.82,0.82,0.82,0.82,0.0,0.8915471
1.025816e-07,0.82,0.82,0.82,0.82,0.0,0.7634876
1.037416e-07,0.82,0.82,0.82,0.82,0.0,0.8621971
1.051e-07,0.82,0.82,0.82,0.82,0.0,0.7846363
1.0511e-07,0.82,0.738,0.82,0.82,0.0,0.7891224
1.0513e-07,0.82,0.574,0.82,0.82,0.0,0.7968784
1.0517e-07,0.82,0.246,0.82,0.82,0.0,0.8070405
1.052e-07,0.82,5.373479e-14,0.82,0.82,0.0,0.8116234
1.05208e-07,0.82,0.0,0.82,0.82,0.0,0.8125819
1.05224e-07,0.82,0.0,0.82,0.82,0.0,0.8142569
1.05256e-07,0.82,0.0,0.82,0.82,0.0,0.8165224
1.0532e-07,0.82,0.0,0.82,0.82,0.0,0.8186995
1.05448e-07,0.82,0.0,0.82,0.82,0.0,0.8197703
1.05704e-07,0.82,0.0,0.82,0.82,0.0,0.8199979
1.061976e-07,0.82,0.0,0.82,0.82,0.0,0.820017
1.067437e-07,0.82,0.0,0.82,0.82,0.0,0.8199755
